RowID,CallNumber,CallDuration,CallHour,CallMinute,CallSecond,UnitID,Incident Number,CallType,CallDate,Watch Date,ReceivedDtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,AvailableDtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location
191632301-E29,191632301,3.266666665,13,23,43,E29,19069710,Vehicle Fire,6/12/19,6/12/19,6/12/19 13:23:43,6/12/19 1:24:10 PM,6/12/19 1:24:57 PM,6/12/19 1:26:44 PM,,,,Fire,6/12/19 1:26:59 PM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,3,2,6,Tenderloin,"(37.780036110279944, -122.41678952429797)"
191632301-T01,191632301,4.350000001,13,23,43,T01,19069710,Vehicle Fire,6/12/19,6/12/19,6/12/19 13:23:43,6/12/19 1:24:10 PM,6/12/19 1:24:57 PM,6/12/19 1:26:47 PM,,,,Fire,6/12/19 1:28:04 PM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.780036110279944, -122.41678952429797)"
191640923-E03,191640923,23.8,8,55,30,E03,19070088,Outside Fire,6/13/19,6/13/19,6/13/19 8:55:30,6/13/19 8:57:00 AM,6/13/19 8:57:26 AM,6/13/19 8:59:11 AM,6/13/19 9:02:49 AM,,,Fire,6/13/19 9:19:18 AM,POLK ST/ALICE B TOKLAS PL,San Francisco,94109,B04,3,3116,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.7854330360145, -122.41963899047438)"
191640931-E41,191640931,2.15,8,57,28,E41,19070089,Outside Fire,6/13/19,6/13/19,6/13/19 8:57:28,6/13/19 8:58:31 AM,6/13/19 8:59:19 AM,,,,,Other,6/13/19 8:59:37 AM,MYRTLE ST/POLK ST,San Francisco,94109,B04,3,3116,3,3,3,FALSE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.7854330360145, -122.41963899047438)"
191641479-E01,191641479,9.08333333,11,28,1,E01,19070145,Vehicle Fire,6/13/19,6/13/19,6/13/19 11:28:01,6/13/19 11:28:44 AM,6/13/19 11:31:57 AM,6/13/19 11:32:54 AM,6/13/19 11:35:37 AM,,,Fire,6/13/19 11:37:06 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191643618-E36,191643618,7.633333337,19,42,1,E36,19070347,Vehicle Fire,6/13/19,6/13/19,6/13/19 19:42:01,6/13/19 7:44:20 PM,6/13/19 7:45:38 PM,6/13/19 7:46:42 PM,6/13/19 7:49:10 PM,,,Fire,6/13/19 7:49:39 PM,0 Block of GROVE ST,San Francisco,94102,B02,36,1647,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77883231587925, -122.41564248785478)"
191643618-T03,191643618,7.633333337,19,42,1,T03,19070347,Vehicle Fire,6/13/19,6/13/19,6/13/19 19:42:01,6/13/19 7:44:20 PM,6/13/19 7:45:38 PM,6/13/19 7:46:44 PM,,,,Fire,6/13/19 7:49:39 PM,0 Block of GROVE ST,San Francisco,94102,B02,36,1647,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.77883231587925, -122.41564248785478)"
191644042-B04,191644042,2.933333338,22,5,45,B04,19070397,Outside Fire,6/13/19,6/13/19,6/13/19 22:05:45,6/13/19 10:05:45 PM,6/13/19 10:06:18 PM,6/13/19 10:06:25 PM,,,,No Merit,6/13/19 10:08:41 PM,HYDE ST/TURK ST,San Francisco,94102,B02,3,1554,A,3,3,FALSE,Fire,1,CHIEF,3,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
191644042-E03,191644042,4.133333336,22,5,45,E03,19070397,Outside Fire,6/13/19,6/13/19,6/13/19 22:05:45,6/13/19 10:05:45 PM,6/13/19 10:06:18 PM,6/13/19 10:07:08 PM,,,,No Merit,6/13/19 10:09:53 PM,HYDE ST/TURK ST,San Francisco,94102,B02,3,1554,A,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
191644042-T03,191644042,4.450000003,22,5,45,T03,19070397,Outside Fire,6/13/19,6/13/19,6/13/19 22:05:45,6/13/19 10:05:45 PM,6/13/19 10:06:18 PM,6/13/19 10:07:19 PM,6/13/19 10:09:45 PM,,,No Merit,6/13/19 10:10:12 PM,HYDE ST/TURK ST,San Francisco,94102,B02,3,1554,A,3,3,FALSE,Fire,1,TRUCK,1,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
191651231-E03,191651231,4.699999999,10,33,30,E03,19070557,Vehicle Fire,6/14/19,6/14/19,6/14/19 10:33:30,6/14/19 10:33:30 AM,6/14/19 10:33:35 AM,6/14/19 10:34:27 AM,6/14/19 10:36:45 AM,,,Cancelled,6/14/19 10:38:12 AM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,C,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780036110279944, -122.41678952429797)"
191651231-T03,191651231,4.833333332,10,33,30,T03,19070557,Vehicle Fire,6/14/19,6/14/19,6/14/19 10:33:30,6/14/19 10:33:30 AM,6/14/19 10:33:35 AM,6/14/19 10:34:59 AM,,,,Cancelled,6/14/19 10:38:20 AM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,C,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.780036110279944, -122.41678952429797)"
191651367-E36,191651367,5.016666666,11,10,47,E36,19070567,Vehicle Fire,6/14/19,6/14/19,6/14/19 11:10:47,6/14/19 11:11:14 AM,6/14/19 11:11:35 AM,6/14/19 11:11:46 AM,6/14/19 11:14:53 AM,,,Fire,6/14/19 11:15:48 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191651687-E36,191651687,9.216666663,12,27,4,E36,19070599,Vehicle Fire,6/14/19,6/14/19,6/14/19 12:27:04,6/14/19 12:31:22 PM,6/14/19 12:31:28 PM,6/14/19 12:31:40 PM,6/14/19 12:34:44 PM,,,Fire,6/14/19 12:36:17 PM,0 Block of GROVE ST,San Francisco,94102,B02,36,1552,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77864809022452, -122.41741496364418)"
191651761-E36,191651761,12.38333334,12,48,3,E36,19070612,Vehicle Fire,6/14/19,6/14/19,6/14/19 12:48:03,6/14/19 12:50:39 PM,6/14/19 12:51:09 PM,6/14/19 12:51:24 PM,6/14/19 12:57:22 PM,,,Fire,6/14/19 1:00:26 PM,LARKIN ST/FULTON ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77958443579076, -122.41676809410758)"
191651761-T01,191651761,6.100000001,12,48,3,T01,19070612,Vehicle Fire,6/14/19,6/14/19,6/14/19 12:48:03,6/14/19 12:50:39 PM,6/14/19 12:51:09 PM,6/14/19 12:53:34 PM,,,,Fire,6/14/19 12:54:09 PM,LARKIN ST/FULTON ST,San Francisco,94102,B02,36,1645,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.77958443579076, -122.41676809410758)"
191652513-E36,191652513,9.049999999,15,57,51,E36,19070690,Vehicle Fire,6/14/19,6/14/19,6/14/19 15:57:51,6/14/19 3:59:44 PM,6/14/19 4:00:32 PM,6/14/19 4:00:42 PM,6/14/19 4:05:47 PM,,,No Merit,6/14/19 4:06:54 PM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191653273-E36,191653273,6.666666664,19,15,12,E36,19070745,Vehicle Fire,6/14/19,6/14/19,6/14/19 19:15:12,6/14/19 7:15:38 PM,6/14/19 7:16:06 PM,6/14/19 7:17:31 PM,6/14/19 7:21:07 PM,,,Fire,6/14/19 7:21:52 PM,LARKIN ST/FULTON ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77958443579076, -122.41676809410758)"
191653273-T03,191653273,1.433333333,19,15,12,T03,19070745,Vehicle Fire,6/14/19,6/14/19,6/14/19 19:15:12,6/14/19 7:15:38 PM,6/14/19 7:16:06 PM,,,,,Fire,6/14/19 7:16:38 PM,LARKIN ST/FULTON ST,San Francisco,94102,B02,36,1645,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.77958443579076, -122.41676809410758)"
191660112-E03,191660112,8.133333338,0,50,20,E03,19070848,Vehicle Fire,6/15/19,6/14/19,6/15/19 0:50:20,6/15/19 12:53:14 AM,6/15/19 12:53:43 AM,6/15/19 12:54:12 AM,6/15/19 12:57:58 AM,,,No Merit,6/15/19 12:58:28 AM,0 Block of GROVE ST,San Francisco,94102,B02,36,1552,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77864809022452, -122.41741496364418)"
191661956-E03,191661956,6.93333333,14,27,30,E03,19071038,Vehicle Fire,6/15/19,6/15/19,6/15/19 14:27:30,6/15/19 2:29:50 PM,6/15/19 2:30:31 PM,6/15/19 2:31:37 PM,6/15/19 2:33:55 PM,,,Fire,6/15/19 2:34:26 PM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191662653-93,191662653,9.849999998,17,21,46,93,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:22 PM,6/15/19 5:23:44 PM,6/15/19 5:29:08 PM,,,Fire,6/15/19 5:31:37 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,MEDIC,8,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-B02,191662653,8.733333332,17,21,46,B02,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:01 PM,6/15/19 5:26:15 PM,,,Fire,6/15/19 5:30:30 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,CHIEF,2,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-B03,191662653,17.05,17,21,46,B03,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:33 PM,,,,Fire,6/15/19 5:38:49 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,CHIEF,9,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-D2,191662653,8.566666668,17,21,46,D2,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:24 PM,6/15/19 5:28:47 PM,,,Fire,6/15/19 5:30:20 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,CHIEF,7,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-E01,191662653,14.55,17,21,46,E01,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:04 PM,6/15/19 5:25:54 PM,,,Fire,6/15/19 5:36:19 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-E03,191662653,9.416666668,17,21,46,E03,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:02 PM,6/15/19 5:26:44 PM,,,Fire,6/15/19 5:31:11 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,4,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-E36,191662653,12.01666667,17,21,46,E36,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:23:45 PM,6/15/19 5:26:18 PM,,,Fire,6/15/19 5:33:47 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,3,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-KM11,191662653,1.983333336,17,21,46,KM11,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,,,,,Fire,6/15/19 5:23:45 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,PRIVATE,13,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-RS1,191662653,11.26666667,17,21,46,RS1,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:39 PM,,,,Fire,6/15/19 5:33:02 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,RESCUE SQUAD,10,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-T01,191662653,16.26666667,17,21,46,T01,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:25:35 PM,6/15/19 5:25:35 PM,6/15/19 5:28:33 PM,,,Fire,6/15/19 5:38:02 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,TRUCK,6,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-T02,191662653,7.249999997,17,21,46,T02,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:45 PM,,,,Fire,6/15/19 5:29:01 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,TRUCK,11,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-T03,191662653,13.85,17,21,46,T03,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:26:03 PM,6/15/19 5:26:03 PM,6/15/19 5:27:33 PM,,,Fire,6/15/19 5:35:37 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,TRUCK,5,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191662653-T08,191662653,6.366666667,17,21,46,T08,19071113,Structure Fire,6/15/19,6/15/19,6/15/19 17:21:46,6/15/19 5:22:49 PM,6/15/19 5:23:13 PM,6/15/19 5:24:21 PM,,,,Fire,6/15/19 5:28:08 PM,400 Block of TURK ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,TRUCK,12,2,6,Tenderloin,"(37.78244849821827, -122.41632744176792)"
191671405-E36,191671405,5.800000004,11,52,49,E36,19071429,Vehicle Fire,6/16/19,6/16/19,6/16/19 11:52:49,6/16/19 11:53:36 AM,6/16/19 11:54:04 AM,6/16/19 11:55:11 AM,,,,No Merit,6/16/19 11:58:37 AM,300 Block of MCALLISTER ST,San Francisco,94102,B02,36,3113,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78031100610688, -122.4177620971748)"
191672025-E36,191672025,5.566666669,14,46,0,E36,19071493,Vehicle Fire,6/16/19,6/16/19,6/16/19 14:46:00,6/16/19 2:49:01 PM,6/16/19 2:49:40 PM,,,,,Cancelled,6/16/19 2:51:34 PM,POLK ST/MCALLISTER ST,San Francisco,94102,B02,36,3113,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78026013119744, -122.41859851027486)"
191684014-E03,191684014,5.18333334,21,35,26,E03,19072053,Outside Fire,6/17/19,6/17/19,6/17/19 21:35:26,6/17/19 9:35:26 PM,6/17/19 9:35:46 PM,6/17/19 9:36:47 PM,6/17/19 9:38:55 PM,,,Fire,6/17/19 9:40:37 PM,TURK ST/HYDE ST,San Francisco,94102,B02,3,1554,A,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
191750535-E36,191750535,16.3,7,4,11,E36,19074753,Outside Fire,6/24/19,6/23/19,6/24/19 7:04:11,6/24/19 7:05:22 AM,6/24/19 7:07:13 AM,6/24/19 7:08:49 AM,6/24/19 7:11:48 AM,,,Fire,6/24/19 7:20:29 AM,200 Block of MCALLISTER ST,San Francisco,94102,B02,36,1553,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78072131202195, -122.41573776716422)"
191760055-E03,191760055,8.416666664,0,24,48,E03,19075085,Outside Fire,6/25/19,6/24/19,6/25/19 0:24:48,6/25/19 12:27:24 AM,6/25/19 12:28:14 AM,6/25/19 12:28:26 AM,,,,Fire,6/25/19 12:33:13 AM,TURK ST/HYDE ST,San Francisco,94102,B02,3,1554,3,3,3,FALSE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
191782554-E36,191782554,7.933333333,16,18,28,E36,19076138,Vehicle Fire,6/27/19,6/27/19,6/27/19 16:18:28,6/27/19 4:21:36 PM,6/27/19 4:21:56 PM,6/27/19 4:23:23 PM,6/27/19 4:25:14 PM,,,No Merit,6/27/19 4:26:24 PM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,3,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191782554-T03,191782554,7.36666667,16,18,28,T03,19076138,Vehicle Fire,6/27/19,6/27/19,6/27/19 16:18:28,6/27/19 4:21:36 PM,6/27/19 4:21:56 PM,6/27/19 4:22:01 PM,6/27/19 4:24:41 PM,,,No Merit,6/27/19 4:25:50 PM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,3,3,3,FALSE,Fire,1,TRUCK,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191822992-E03,191822992,3.199999994,16,45,47,E03,19077897,Vehicle Fire,7/1/19,7/1/19,7/1/19 16:45:47,7/1/19 4:47:46 PM,7/1/19 4:48:02 PM,,,,,Cancelled,7/1/19 4:48:59 PM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191822992-T03,191822992,3.199999994,16,45,47,T03,19077897,Vehicle Fire,7/1/19,7/1/19,7/1/19 16:45:47,7/1/19 4:47:46 PM,7/1/19 4:48:02 PM,,,,,Cancelled,7/1/19 4:48:59 PM,MCALLISTER ST/LARKIN ST,San Francisco,94102,B02,36,1553,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191824195-63,191824195,4.099999995,22,22,42,63,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:25:41 PM,7/1/19 10:25:47 PM,,,,Fire,7/1/19 10:26:48 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,MEDIC,6,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-B07,191824195,20.43333333,22,22,42,B07,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:25:41 PM,7/1/19 10:27:09 PM,,,,Fire,7/1/19 10:43:08 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,CHIEF,3,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-E16,191824195,20.9,22,22,42,E16,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:26:34 PM,7/1/19 10:26:50 PM,,,,Fire,7/1/19 10:43:36 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,7,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-E35,191824195,25.2,22,22,42,E35,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:25:41 PM,7/1/19 10:26:44 PM,,,,Fire,7/1/19 10:47:54 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-E51,191824195,14.25,22,22,42,E51,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:25:41 PM,7/1/19 10:27:20 PM,,,,Fire,7/1/19 10:36:57 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,5,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-FB3,191824195,18.26666666,22,22,42,FB3,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:25:41 PM,7/1/19 10:28:57 PM,,,,Fire,7/1/19 10:40:58 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,4,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-KM07,191824195,18.2,22,22,42,KM07,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:26:53 PM,7/1/19 10:26:53 PM,,,,Fire,7/1/19 10:40:54 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,PRIVATE,8,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-RB1,191824195,29.7,22,22,42,RB1,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:25:41 PM,,,,,Fire,7/1/19 10:52:24 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,1,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191824195-T16,191824195,10.91666666,22,22,42,T16,19078005,Other,7/1/19,7/1/19,7/1/19 22:22:42,7/1/19 10:25:08 PM,7/1/19 10:27:29 PM,7/1/19 10:27:29 PM,,,,Fire,7/1/19 10:33:37 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,TRUCK,9,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191831298-60,191831298,89.95,10,49,41,60,19078145,Outside Fire,7/2/19,7/2/19,7/2/19 10:49:41,7/2/19 10:49:41 AM,7/2/19 10:57:25 AM,7/2/19 10:57:32 AM,7/2/19 11:00:24 AM,7/2/19 11:06:57 AM,7/2/19 11:38:04 AM,Code 2 Transport,7/2/19 12:19:38 PM,600 Block of OFARRELL ST,San Francisco,94109,B04,3,1544,A,3,3,TRUE,Fire,1,MEDIC,2,4,6,Tenderloin,"(37.78546705050173, -122.41597762782685)"
191831298-E03,191831298,14.35,10,49,41,E03,19078145,Outside Fire,7/2/19,7/2/19,7/2/19 10:49:41,7/2/19 10:49:41 AM,7/2/19 10:49:48 AM,7/2/19 10:50:50 AM,7/2/19 10:52:15 AM,,,Code 2 Transport,7/2/19 11:04:02 AM,600 Block of OFARRELL ST,San Francisco,94109,B04,3,1544,A,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.78546705050173, -122.41597762782685)"
191832605-E03,191832605,7.749999999,16,5,31,E03,19078257,Vehicle Fire,7/2/19,7/2/19,7/2/19 16:05:31,7/2/19 4:07:35 PM,7/2/19 4:07:56 PM,7/2/19 4:08:53 PM,7/2/19 4:11:02 PM,,,Fire,7/2/19 4:13:16 PM,LARKIN ST/GOLDEN GATE AV,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191832605-T03,191832605,2.866666666,16,5,31,T03,19078257,Vehicle Fire,7/2/19,7/2/19,7/2/19 16:05:31,7/2/19 4:07:35 PM,7/2/19 4:07:56 PM,,,,,Fire,7/2/19 4:08:23 PM,LARKIN ST/GOLDEN GATE AV,San Francisco,94102,B02,3,1644,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191840870-E03,191840870,8.433333335,8,44,2,E03,19078505,Vehicle Fire,7/3/19,7/3/19,7/3/19 8:44:02,7/3/19 8:46:36 AM,7/3/19 8:46:53 AM,7/3/19 8:47:18 AM,7/3/19 8:52:09 AM,,,No Merit,7/3/19 8:52:28 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191840870-T03,191840870,12.91666667,8,44,2,T03,19078505,Vehicle Fire,7/3/19,7/3/19,7/3/19 8:44:02,7/3/19 8:46:36 AM,7/3/19 8:46:53 AM,7/3/19 8:48:33 AM,,,,No Merit,7/3/19 8:56:57 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191852699-E03,191852699,7.949999993,18,29,6,E03,19079088,Outside Fire,7/4/19,7/4/19,7/4/19 18:29:06,7/4/19 6:29:53 PM,7/4/19 6:30:30 PM,7/4/19 6:31:35 PM,7/4/19 6:33:40 PM,,,Fire,7/4/19 6:37:03 PM,300 Block of ELLIS ST,San Francisco,94102,B03,3,1461,3,3,3,TRUE,Fire,1,ENGINE,1,3,6,Tenderloin,"(37.78502466068867, -122.41197189056628)"
191861412-E03,191861412,21.53333333,11,6,22,E03,19079364,Outside Fire,7/5/19,7/5/19,7/5/19 11:06:22,7/5/19 11:09:47 AM,7/5/19 11:09:52 AM,7/5/19 11:10:04 AM,7/5/19 11:13:08 AM,,,Fire,7/5/19 11:27:54 AM,600 Block of OFARRELL ST,San Francisco,94109,B04,3,1544,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78543647986955, -122.41533612902022)"
191861694-E36,191861694,5.61666667,12,23,5,E36,19079399,Vehicle Fire,7/5/19,7/5/19,7/5/19 12:23:05,7/5/19 12:24:36 PM,7/5/19 12:24:48 PM,7/5/19 12:26:27 PM,7/5/19 12:28:14 PM,,,Fire,7/5/19 12:28:42 PM,FULTON ST/LARKIN ST,San Francisco,94102,B02,36,1551,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77958443579076, -122.41676809410758)"
